"STATION","DATE","DLY-PRCP-25PCTL","DLY-PRCP-50PCTL","DLY-PRCP-75PCTL","DLY-PRCP-PCTALL-GE001HI","DLY-PRCP-PCTALL-GE010HI","DLY-PRCP-PCTALL-GE050HI","DLY-PRCP-PCTALL-GE100HI","DLY-SNOW-25PCTL","DLY-SNOW-50PCTL","DLY-SNOW-75PCTL","DLY-SNOW-PCTALL-GE001TI","DLY-SNOW-PCTALL-GE010TI","DLY-SNOW-PCTALL-GE030TI","DLY-SNOW-PCTALL-GE050TI","DLY-SNOW-PCTALL-GE100TI","DLY-SNWD-25PCTL","DLY-SNWD-50PCTL","DLY-SNWD-75PCTL","DLY-SNWD-PCTALL-GE001WI","DLY-SNWD-PCTALL-GE003WI","DLY-SNWD-PCTALL-GE005WI","DLY-SNWD-PCTALL-GE010WI","MTD-PRCP-NORMAL","MTD-SNOW-NORMAL","YTD-PRCP-NORMAL","YTD-SNOW-NORMAL"
"USC00412361","01-20","0.02","0.05","0.19","14.4","49","15","3","-6666","-6666","-6666","3","3","0","0","0",,,,"0","0","0","0","0.43","0.1","0.43","0.1"
"USC00412361","01-21","0.02","0.05","0.19","14.3","48","15","3","-6666","-6666","-6666","3","3","0","0","0",,,,"0","0","0","0","0.46","0.1","0.46","0.1"
"USC00412361","01-22","0.02","0.05","0.19","14.3","48","15","3","-6666","-6666","-6666","3","3","0","0","0",,,,"0","0","0","0","0.49","0.1","0.49","0.1"
"USC00412361","01-23","0.02","0.05","0.19","14.2","48","15","3","-6666","-6666","-6666","3","3","0","0","0",,,,"0","0","0","0","0.52","0.1","0.52","0.1"
"USC00412361","01-24","0.02","0.05","0.20","14.2","49","15","3","-6666","-6666","-6666","3","3","0","0","0",,,,"0","0","0","0","0.55","0.1","0.55","0.1"
"USC00412361","01-25","0.02","0.06","0.20","14.2","49","15","3","-6666","-6666","-6666","3","3","0","0","0",,,,"0","0","0","0","0.58","0.1","0.58","0.1"
"USC00412361","01-26","0.02","0.06","0.20","14.2","49","16","3","-6666","-6666","-6666","3","3","0","0","0",,,,"0","0","0","0","0.60","0.1","0.60","0.1"
"USC00412361","01-27","0.02","0.06","0.20","14.2","49","16","3","-6666","-6666","-6666","3","3","0","0","0",,,,"0","0","0","0","0.63","0.1","0.63","0.1"
"USC00412361","01-28","0.02","0.06","0.20","14.3","50","16","3","-6666","-6666","-6666","3","3","0","0","0",,,,"0","0","0","0","0.66","0.1","0.66","0.1"
"USC00412361","01-29","0.02","0.06","0.20","14.2","50","16","3","-6666","-6666","-6666","3","3","0","0","0",,,,"0","0","0","0","0.69","0.1","0.69","0.1"
"USC00412361","01-30","0.02","0.06","0.20","14.2","50","16","3","-6666","-6666","-6666","3","3","0","0","0",,,,"0","0","0","0","0.72","0.1","0.72","0.1"
"USC00412361","01-31","0.02","0.06","0.20","14.1","50","16","3","-6666","-6666","-6666","3","3","0","0","0",,,,"0","0","0","0","0.74","0.1","0.74","0.1"
"USC00411395","01-01",,,,,,,,,,,,,,,,,,,,,,,"0.03",,"0.03",
"USC00411395","01-02",,,,,,,,,,,,,,,,,,,,,,,"0.07",,"0.07",
"USC00411395","01-03",,,,,,,,,,,,,,,,,,,,,,,"0.12",,"0.12",
"USC00411395","01-04",,,,,,,,,,,,,,,,,,,,,,,"0.16",,"0.16",
"USC00411395","01-05",,,,,,,,,,,,,,,,,,,,,,,"0.20",,"0.20",
"USC00411395","01-06",,,,,,,,,,,,,,,,,,,,,,,"0.24",,"0.24",
"USC00411395","01-07",,,,,,,,,,,,,,,,,,,,,,,"0.28",,"0.28",
"USC00411395","01-08",,,,,,,,,,,,,,,,,,,,,,,"0.32",,"0.32",
"USC00411395","01-09",,,,,,,,,,,,,,,,,,,,,,,"0.36",,"0.36",
"USC00411395","01-10",,,,,,,,,,,,,,,,,,,,,,,"0.40",,"0.40",
"USC00411395","01-11",,,,,,,,,,,,,,,,,,,,,,,"0.45",,"0.45",
"USC00411395","01-12",,,,,,,,,,,,,,,,,,,,,,,"0.49",,"0.49",
"USC00411395","01-13",,,,,,,,,,,,,,,,,,,,,,,"0.53",,"0.53",
"USC00411395","01-14",,,,,,,,,,,,,,,,,,,,,,,"0.58",,"0.58",
"USC00411395","01-15",,,,,,,,,,,,,,,,,,,,,,,"0.63",,"0.63",
"USC00411395","01-16",,,,,,,,,,,,,,,,,,,,,,,"0.69",,"0.69",
"USC00411395","01-17",,,,,,,,,,,,,,,,,,,,,,,"0.75",,"0.75",
"USC00411395","01-18",,,,,,,,,,,,,,,,,,,,,,,"0.82",,"0.82",
"USC00411395","01-19",,,,,,,,,,,,,,,,,,,,,,,"0.89",,"0.89",
"USC00411395","01-20",,,,,,,,,,,,,,,,,,,,,,,"0.95",,"0.95",
"USC00411395","01-21",,,,,,,,,,,,,,,,,,,,,,,"1.02",,"1.02",
"USC00411395","01-22",,,,,,,,,,,,,,,,,,,,,,,"1.10",,"1.10",
"USC00411395","01-23",,,,,,,,,,,,,,,,,,,,,,,"1.18",,"1.18",
"USC00411395","01-24",,,,,,,,,,,,,,,,,,,,,,,"1.26",,"1.26",
"USC00411395","01-25",,,,,,,,,,,,,,,,,,,,,,,"1.33",,"1.33",
"USC00411395","01-26",,,,,,,,,,,,,,,,,,,,,,,"1.41",,"1.41",
"USC00411395","01-27",,,,,,,,,,,,,,,,,,,,,,,"1.48",,"1.48",
"USC00411395","01-28",,,,,,,,,,,,,,,,,,,,,,,"1.55",,"1.55",
"USC00411395","01-29",,,,,,,,,,,,,,,,,,,,,,,"1.62",,"1.62",
"USC00411395","01-30",,,,,,,,,,,,,,,,,,,,,,,"1.69",,"1.69",
"USC00411395","01-31",,,,,,,,,,,,,,,,,,,,,,,"1.76",,"1.76",
"USC00412121","01-01","0.03","0.09","0.25","12.8","61","15","3","-6666","-6666","-6666","37","28","8","4","0","-6666","-6666","-6666","8","-5555","0","0","0.02","0.1","0.02","0.1"
"USC00412121","01-02","0.03","0.09","0.25","12.7","61","14","3","-6666","-6666","-6666","37","28","8","4","0","-6666","-6666","-6666","8","-5555","0","0","0.04","0.1","0.04","0.1"
"USC00412121","01-03","0.03","0.08","0.25","12.6","60","14","3","-6666","-6666","-6666","37","27","8","4","0","-6666","-6666","-6666","7","-5555","0","0","0.07","0.2","0.07","0.2"
"USC00412121","01-04","0.03","0.08","0.26","12.6","60","14","3","-6666","-6666","-6666","37","27","8","4","0","-6666","-6666","-6666","7","-5555","0","0","0.09","0.3","0.09","0.3"
"USC00412121","01-05","0.03","0.08","0.26","12.5","60","14","3","-6666","-6666","-6666","37","27","8","4","0","-6666","-6666","-6666","7","-5555","0","0","0.11","0.4","0.11","0.4"
"USC00412121","01-06","0.03","0.08","0.26","12.4","59","14","3","-6666","-6666","-6666","37","27","8","4","0","-6666","-6666","-6666","6","-5555","0","0","0.14","0.4","0.14","0.4"
"USC00412121","01-07","0.03","0.08","0.26","12.4","59","14","3","-6666","-6666","-6666","37","27","8","5","0","-6666","-6666","-6666","6","-5555","0","0","0.16","0.5","0.16","0.5"
"USC00412121","01-08","0.03","0.08","0.26","12.4","59","14","3","-6666","-6666","-6666","38","27","9","5","0","-6666","-6666","-6666","6","-5555","0","0","0.19","0.6","0.19","0.6"
"USC00412121","01-09","0.03","0.08","0.27","12.4","59","14","4","-6666","-6666","-6666","38","27","9","5","0","-6666","-6666","-6666","6","-5555","0","0","0.21","0.7","0.21","0.7"
"USC00412121","01-10","0.04","0.09","0.27","12.4","59","14","4","-6666","-6666","-6666","38","27","9","5","0","-6666","-6666","-6666","5","-5555","0","0","0.24","0.8","0.24","0.8"
"USC00412121","01-11","0.04","0.09","0.27","12.3","59","14","4","-6666","-6666","-6666","38","27","9","5","0","-6666","-6666","-6666","5","-5555","0","0","0.26","0.9","0.26","0.9"
"USC00412121","01-12","0.04","0.09","0.27","12.4","60","15","4","-6666","-6666","-6666","39","28","9","5","0","-6666","-6666","-6666","5","-5555","0","0","0.28","1.0","0.28","1.0"
"USC00412121","01-13","0.04","0.09","0.27","12.4","60","15","4","-6666","-6666","-6666","39","28","9","5","0","-6666","-6666","-6666","5","-5555","0","0","0.30","1.0","0.30","1.0"
"USC00412121","01-14","0.04","0.09","0.28","12.4","61","15","4","-6666","-6666","-6666","39","28","9","5","0","-6666","-6666","-6666","5","-5555","0","0","0.33","1.1","0.33","1.1"
"USC00412121","01-15","0.04","0.09","0.28","12.4","61","15","4","-6666","-6666","-6666","40","28","9","5","0","-6666","-6666","-6666","4","-5555","0","0","0.35","1.2","0.35","1.2"
"USC00412121","01-16","0.04","0.09","0.28","12.5","62","16","4","-6666","-6666","-6666","40","28","10","5","0","-6666","-6666","-6666","4","-5555","0","0","0.38","1.3","0.38","1.3"
"USC00412121","01-17","0.04","0.09","0.28","12.5","63","16","4","-6666","-6666","-6666","40","28","10","5","0","-6666","-6666","-6666","4","-5555","0","0","0.40","1.4","0.40","1.4"
"USC00412121","01-18","0.04","0.10","0.29","12.6","63","16","4","-6666","-6666","-6666","40","28","10","5","0","-6666","-6666","-6666","4","-5555","0","0","0.43","1.4","0.43","1.4"
"USC00412121","01-19","0.04","0.10","0.29","12.6","64","16","5","-6666","-6666","-6666","40","28","10","5","0","-6666","-6666","-6666","4","-5555","0","0","0.46","1.5","0.46","1.5"
"USC00412121","01-20","0.04","0.10","0.29","12.6","64","16","5","-6666","-6666","-6666","40","28","10","5","0","-6666","-6666","-6666","4","-5555","0","0","0.48","1.6","0.48","1.6"
"USC00412121","01-21","0.04","0.10","0.29","12.6","64","17","5","-6666","-6666","-6666","40","28","10","5","0","-6666","-6666","-6666","3","-5555","0","0","0.51","1.7","0.51","1.7"
"USC00412121","01-22","0.04","0.10","0.29","12.6","64","17","5","-6666","-6666","-6666","40","28","10","4","0","-6666","-6666","-6666","3","-5555","0","0","0.54","1.8","0.54","1.8"
"USC00412121","01-23","0.04","0.10","0.29","12.7","64","17","5","-6666","-6666","-6666","40","28","9","4","0","-6666","-6666","-6666","3","-5555","0","0","0.57","1.8","0.57","1.8"
"USC00412121","01-24","0.04","0.10","0.29","12.7","65","17","5","-6666","-6666","-6666","40","28","9","4","0","-6666","-6666","-6666","3","-5555","0","0","0.60","1.9","0.60","1.9"
"USC00412121","01-25","0.04","0.10","0.29","12.8","65","17","5","-6666","-6666","-6666","40","28","9","4","0","-6666","-6666","-6666","4","-5555","0","0","0.63","2.0","0.63","2.0"
"USC00412121","01-26","0.04","0.10","0.29","12.9","66","18","5","-6666","-6666","-6666","40","28","9","4","0","-6666","-6666","-6666","4","-5555","0","0","0.66","2.1","0.66","2.1"
"USC00412121","01-27","0.04","0.10","0.30","13.0","67","18","5","-6666","-6666","-6666","40","28","9","4","0","-6666","-6666","-6666","4","-5555","0","0","0.69","2.2","0.69","2.2"
"USC00412121","01-28","0.04","0.10","0.30","13.1","68","18","5","-6666","-6666","-6666","40","28","9","3","0","-6666","-6666","-6666","4","-5555","0","0","0.72","2.3","0.72","2.3"
"USC00412121","01-29","0.04","0.10","0.30","13.2","69","19","5","-6666","-6666","-6666","40","28","9","3","0","-6666","-6666","-6666","4","-5555","0","0","0.76","2.3","0.76","2.3"
"USC00412121","01-30","0.04","0.10","0.30","13.3","70","19","5","-6666","-6666","-6666","40","28","9","3","0","-6666","-6666","-6666","5","-5555","0","0","0.79","2.4","0.79","2.4"
"USC00412121","01-31","0.04","0.10","0.30","13.4","71","19","5","-6666","-6666","-6666","40","28","9","3","0","-6666","-6666","-6666","5","-5555","0","0","0.82","2.5","0.82","2.5"
"USC00414782","01-01","0.02","0.08","0.23","24.7","105","32","12","-6666","-6666","-6666","7","4","3","1","0","-6666","-6666","-6666","6","4","1","1","0.05","0.0","0.05","0.0"
"USC00414782","01-02","0.02","0.08","0.23","24.7","106","32","12","-6666","-6666","-6666","7","4","3","1","0","-6666","-6666","-6666","6","4","1","1","0.11","0.0","0.11","0.0"
"USC00414782","01-03","0.02","0.08","0.23","24.7","106","32","11","-6666","-6666","-6666","8","4","3","1","0","-6666","-6666","-6666","7","4","2","1","0.16","0.1","0.16","0.1"
"USC00414782","01-04","0.02","0.08","0.23","24.7","105","32","11","-6666","-6666","-6666","8","4","3","1","0","-6666","-6666","-6666","7","5","2","1","0.22","0.1","0.22","0.1"
"USC00414782","01-05","0.02","0.08","0.23","24.7","105","32","11","-6666","-6666","-6666","8","5","3","1","0","-6666","-6666","-6666","7","5","2","1","0.26","0.1","0.26","0.1"
"USC00414782","01-06","0.02","0.08","0.23","24.7","105","32","11","-6666","-6666","-6666","8","5","3","1","0","-6666","-6666","-6666","7","5","2","1","0.31","0.1","0.31","0.1"
"USC00414782","01-07","0.02","0.08","0.23","24.8","105","32","10","-6666","-6666","-6666","9","5","3","1","0","-6666","-6666","-6666","8","5","2","1","0.36","0.2","0.36","0.2"
"USC00414782","01-08","0.02","0.08","0.24","24.8","106","32","10","-6666","-6666","-6666","9","5","3","1","0","-6666","-6666","-6666","8","5","2","1","0.40","0.2","0.40","0.2"
"USC00414782","01-09","0.02","0.08","0.24","24.9","106","33","10","-6666","-6666","-6666","10","5","3","1","0","-6666","-6666","-6666","8","5","2","1","0.45","0.2","0.45","0.2"
"USC00414782","01-10","0.02","0.08","0.24","25.0","106","33","10","-6666","-6666","-6666","10","5","3","1","0","-6666","-6666","-6666","8","5","2","1","0.49","0.2","0.49","0.2"
"USC00414782","01-11","0.02","0.08","0.24","25.0","107","33","10","-6666","-6666","-6666","10","5","3","1","0","-6666","-6666","-6666","9","5","2","1","0.54","0.3","0.54","0.3"
"USC00414782","01-12","0.02","0.08","0.24","25.2","107","33","10","-6666","-6666","-6666","11","5","3","1","0","-6666","-6666","-6666","9","6","2","1","0.58","0.3","0.58","0.3"
"USC00414782","01-13","0.02","0.08","0.24","25.3","107","34","10","-6666","-6666","-6666","11","6","3","1","0","-6666","-6666","-6666","9","6","2","1","0.62","0.3","0.62","0.3"
"USC00414782","01-14","0.02","0.08","0.24","25.4","107","34","10","-6666","-6666","-6666","11","6","3","1","0","-6666","-6666","-6666","9","6","2","1","0.67","0.3","0.67","0.3"
"USC00414782","01-15","0.02","0.08","0.24","25.6","108","34","10","-6666","-6666","-6666","12","6","3","1","0","-6666","-6666","-6666","9","5","2","1","0.72","0.4","0.72","0.4"
"USC00414782","01-16","0.02","0.07","0.24","25.7","108","34","10","-6666","-6666","-6666","12","6","3","1","0","-6666","-6666","-6666","9","5","2","1","0.77","0.4","0.77","0.4"
"USC00414782","01-17","0.02","0.07","0.24","25.9","108","35","10","-6666","-6666","-6666","12","6","3","1","0","-6666","-6666","-6666","9","5","2","1","0.82","0.4","0.82","0.4"
"USC00414782","01-18","0.02","0.07","0.24","26.0","108","34","10","-6666","-6666","-6666","12","6","3","1","0","-6666","-6666","-6666","9","5","2","1","0.87","0.4","0.87","0.4"
"USC00414782","01-19","0.02","0.07","0.23","26.2","108","34","10","-6666","-6666","-6666","13","6","2","1","0","-6666","-6666","-6666","9","5","2","1","0.92","0.5","0.92","0.5"
"USC00414782","01-20","0.02","0.07","0.23","26.3","108","34","10","-6666","-6666","-6666","13","6","2","1","0","-6666","-6666","-6666","9","4","2","1","0.97","0.5","0.97","0.5"
"USC00414782","01-21","0.02","0.07","0.23","26.4","108","34","11","-6666","-6666","-6666","13","6","2","1","0","-6666","-6666","-6666","9","4","2","1","1.02","0.5","1.02","0.5"
"USC00414782","01-22","0.02","0.07","0.23","26.5","108","34","11","-6666","-6666","-6666","13","5","2","1","0","-6666","-6666","-6666","9","4","2","1","1.08","0.5","1.08","0.5"
"USC00414782","01-23","0.02","0.07","0.23","26.6","108","35","11","-6666","-6666","-6666","13","5","2","1","0","-6666","-6666","-6666","8","4","2","1","1.14","0.6","1.14","0.6"
"USC00414782","01-24","0.02","0.07","0.23","26.7","108","35","11","-6666","-6666","-6666","13","5","2","1","0","-6666","-6666","-6666","8","4","2","1","1.20","0.6","1.20","0.6"
"USC00414782","01-25","0.02","0.07","0.23","26.8","109","35","11","-6666","-6666","-6666","13","5","2","1","0","-6666","-6666","-6666","8","3","2","1","1.25","0.6","1.25","0.6"
"USC00414782","01-26","0.02","0.07","0.23","26.9","109","36","12","-6666","-6666","-6666","13","5","2","1","0","-6666","-6666","-6666","8","3","1","1","1.31","0.6","1.31","0.6"
"USC00414782","01-27","0.02","0.07","0.24","27.1","109","36","12","-6666","-6666","-6666","13","5","1","1","0","-6666","-6666","-6666","7","3","1","1","1.36","0.7","1.36","0.7"
"USC00414782","01-28","0.02","0.07","0.24","27.2","110","37","13","-6666","-6666","-6666","13","5","1","1","0","-6666","-6666","-6666","7","3","1","1","1.42","0.7","1.42","0.7"
"USC00414782","01-29","0.02","0.07","0.24","27.4","110","37","13","-6666","-6666","-6666","13","5","1","1","0","-6666","-6666","-6666","7","2","1","1","1.47","0.7","1.47","0.7"
"USC00414782","01-30","0.02","0.06","0.24","27.5","111","37","13","-6666","-6666","-6666","13","5","1","0","0","-6666","-6666","-6666","7","2","1","1","1.53","0.7","1.53","0.7"
"USC00414782","01-31","0.02","0.06","0.24","27.7","111","38","13","-6666","-6666","-6666","13","4","1","0","0","-6666","-6666","-6666","6","2","1","0","1.58","0.7","1.58","0.7"
"USC00411035","01-01","0.13","0.29","0.56","11.9","95","33","12","-6666","-6666","-6666","2","1","1","0","0",,,,"0","0","0","0","0.04","0.0","0.04","0.0"
"USC00411035","01-02","0.13","0.29","0.55","11.9","95","32","12","-6666","-6666","-6666","2","1","1","0","0",,,,"0","0","0","0","0.09","0.0","0.09","0.0"
"USC00411035","01-03","0.13","0.29","0.55","11.8","95","32","11","-6666","-6666","-6666","2","1","1","0","0",,,,"0","0","0","0","0.13","0.0","0.13","0.0"
"USC00411035","01-04","0.13","0.29","0.55","11.8","95","32","11","-6666","-6666","-6666","2","1","1","0","0",,,,"0","0","0","0","0.17","0.0","0.17","0.0"
"USC00411035","01-05","0.13","0.30","0.55","11.7","94","32","11","-6666","-6666","-6666","2","1","1","0","0",,,,"0","0","0","0","0.21","0.0","0.21","0.0"
"USC00411035","01-06","0.13","0.30","0.55","11.7","94","32","10","-6666","-6666","-6666","2","1","1","0","0",,,,"0","0","0","0","0.25","0.0","0.25","0.0"
"USC00411035","01-07","0.14","0.31","0.55","11.6","94","32","10","-6666","-6666","-6666","2","1","1","0","0",,,,"0","0","0","0","0.29","0.0","0.29","0.0"
"USC00411035","01-08","0.14","0.31","0.55","11.6","94","32","10","-6666","-6666","-6666","2","1","1","0","0",,,,"0","0","0","0","0.34","0.0","0.34","0.0"
"USC00411035","01-09","0.14","0.31","0.55","11.6","94","32","10","-6666","-6666","-6666","2","1","1","0","0",,,,"0","0","0","0","0.38","0.0","0.38","0.0"
"USC00411035","01-10","0.14","0.32","0.55","11.6","95","32","9","-6666","-6666","-6666","2","1","1","0","0",,,,"0","0","0","0","0.42","0.0","0.42","0.0"
"USC00411035","01-11","0.14","0.32","0.55","11.6","95","33","9","-6666","-6666","-6666","2","1","1","0","0",,,,"0","0","0","0","0.46","0.0","0.46","0.0"
"USC00411035","01-12","0.15","0.32","0.55","11.6","95","33","9","-6666","-6666","-6666","2","1","1","0","0",,,,"0","0","0","0","0.50","0.0","0.50","0.0"
"USC00411035","01-13","0.15","0.33","0.55","11.6","96","33","9","-6666","-6666","-6666","2","1","1","0","0",,,,"0","0","0","0","0.54","0.0","0.54","0.0"
"USC00411035","01-14","0.15","0.33","0.55","11.6","96","33","9","-6666","-6666","-6666","2","1","1","0","0",,,,"0","0","0","0","0.58","0.1","0.58","0.1"
"USC00411035","01-15","0.15","0.33","0.55","11.7","97","33","9","-6666","-6666","-6666","2","1","1","0","0",,,,"0","0","0","0","0.62","0.1","0.62","0.1"
"USC00411035","01-16","0.15","0.33","0.55","11.8","97","34","9","-6666","-6666","-6666","2","1","1","0","0",,,,"0","0","0","0","0.66","0.1","0.66","0.1"
"USC00411035","01-17","0.15","0.34","0.55","11.9","98","34","9","-6666","-6666","-6666","2","1","1","0","0",,,,"0","0","0","0","0.71","0.1","0.71","0.1"
"USC00411035","01-18","0.16","0.34","0.55","11.9","99","35","9","-6666","-6666","-6666","2","1","1","0","0",,,,"0","0","0","0","0.75","0.1","0.75","0.1"
"USC00411035","01-19","0.16","0.34","0.56","12.0","100","35","9","-6666","-6666","-6666","2","1","1","0","0",,,,"0","0","0","0","0.80","0.1","0.80","0.1"
"USC00411035","01-20","0.16","0.34","0.56","12.0","100","36","10","-6666","-6666","-6666","2","1","1","0","0",,,,"0","0","0","0","0.85","0.1","0.85","0.1"
"USC00411035","01-21","0.16","0.34","0.56","12.1","101","36","10","-6666","-6666","-6666","2","1","1","0","0",,,,"0","0","0","0","0.90","0.1","0.90","0.1"
"USC00411035","01-22","0.16","0.34","0.56","12.1","102","37","10","-6666","-6666","-6666","2","1","1","0","0",,,,"0","0","0","0","0.96","0.1","0.96","0.1"
"USC00411035","01-23","0.16","0.35","0.57","12.2","102","37","10","-6666","-6666","-6666","2","1","1","0","0",,,,"0","0","0","0","1.01","0.1","1.01","0.1"
"USC00411035","01-24","0.16","0.35","0.57","12.2","103","37","10","-6666","-6666","-6666","2","1","1","0","0",,,,"0","0","0","0","1.07","0.1","1.07","0.1"
"USC00411035","01-25","0.16","0.35","0.57","12.3","104","38","11","-6666","-6666","-6666","2","1","1","0","0",,,,"0","0","0","0","1.12","0.1","1.12","0.1"
"USC00411035","01-26","0.16","0.35","0.58","12.4","105","38","11","-6666","-6666","-6666","2","1","1","-5555","0",,,,"0","0","0","0","1.17","0.1","1.17","0.1"
"USC00411035","01-27","0.16","0.35","0.58","12.6","106","39","12","-6666","-6666","-6666","2","1","1","-5555","0","-6666","-6666","-6666","-5555","0","0","0","1.23","0.1","1.23","0.1"
"USC00411035","01-28","0.16","0.35","0.59","12.7","107","40","13","-6666","-6666","-6666","3","1","1","-5555","0","-6666","-6666","-6666","-5555","0","0","0","1.28","0.1","1.28","0.1"
"USC00411035","01-29","0.16","0.35","0.59","12.9","108","41","13","-6666","-6666","-6666","3","1","1","-5555","0","-6666","-6666","-6666","-5555","0","0","0","1.33","0.1","1.33","0.1"
"USC00411035","01-30","0.16","0.36","0.60","13.0","109","42","14","-6666","-6666","-6666","3","1","1","-5555","0","-6666","-6666","-6666","-5555","0","0","0","1.39","0.1","1.39","0.1"
"USC00411035","01-31","0.16","0.36","0.60","13.1","110","42","14","-6666","-6666","-6666","3","1","1","-5555","0","-6666","-6666","-6666","-5555","0","0","0","1.45","0.1","1.45","0.1"
"USC00411398","01-01","0.04","0.11","0.28","15.7","85","22","8",,,,,,,,,,,,,,,,"0.04",,"0.04",
"USC00411398","01-02","0.04","0.11","0.28","15.7","85","22","8",,,,,,,,,,,,,,,,"0.08",,"0.08",
"USC00411398","01-03","0.04","0.11","0.28","15.7","85","22","8",,,,,,,,,,,,,,,,"0.12",,"0.12",
"USC00411398","01-04","0.04","0.11","0.28","15.8","85","23","8",,,,,,,,,,,,,,,,"0.16",,"0.16",
"USC00411398","01-05","0.04","0.11","0.28","15.8","85","23","8",,,,,,,,,,,,,,,,"0.20",,"0.20",
"USC00411398","01-06","0.04","0.11","0.29","15.8","85","24","8",,,,,,,,,,,,,,,,"0.24",,"0.24",
"USC00411398","01-07","0.04","0.11","0.29","15.8","85","24","8",,,,,,,,,,,,,,,,"0.27",,"0.27",
"USC00411398","01-08","0.04","0.11","0.30","15.9","86","25","8",,,,,,,,,,,,,,,,"0.31",,"0.31",
"USC00411398","01-09","0.04","0.11","0.31","16.0","87","26","8",,,,,,,,,,,,,,,,"0.35",,"0.35",
"USC00411398","01-10","0.04","0.11","0.31","16.0","87","26","8",,,,,,,,,,,,,,,,"0.38",,"0.38",
"USC00411398","01-11","0.04","0.11","0.32","16.0","88","27","9",,,,,,,,,,,,,,,,"0.41",,"0.41",
"USC00411398","01-12","0.04","0.11","0.32","16.1","88","27","9",,,,,,,,,,,,,,,,"0.44",,"0.44",
"USC00411398","01-13","0.04","0.12","0.33","16.1","89","28","9",,,,,,,,,,,,,,,,"0.48",,"0.48",
"USC00411398","01-14","0.04","0.12","0.34","16.1","90","29","9",,,,,,,,,,,,,,,,"0.52",,"0.52",
"USC00411398","01-15","0.04","0.12","0.34","16.2","91","29","8",,,,,,,,,,,,,,,,"0.55",,"0.55",
"USC00411398","01-16","0.05","0.12","0.35","16.2","91","29","8",,,,,,,,,,,,,,,,"0.59",,"0.59",
"USC00411398","01-17","0.05","0.12","0.35","16.2","92","30","8",,,,,,,,,,,,,,,,"0.62",,"0.62",
"USC00411398","01-18","0.05","0.12","0.35","16.2","93","30","8",,,,,,,,,,,,,,,,"0.66",,"0.66",
"USC00411398","01-19","0.05","0.12","0.36","16.2","93","30","8",,,,,,,,,,,,,,,,"0.70",,"0.70",
"USC00411398","01-20","0.05","0.12","0.36","16.1","93","30","8",,,,,,,,,,,,,,,,"0.74",,"0.74",
"USC00411398","01-21","0.05","0.12","0.37","16.0","93","31","8",,,,,,,,,,,,,,,,"0.79",,"0.79",
"USC00411398","01-22","0.05","0.12","0.37","15.9","92","31","8",,,,,,,,,,,,,,,,"0.83",,"0.83",
"USC00411398","01-23","0.05","0.12","0.37","15.8","92","31","8",,,,,,,,,,,,,,,,"0.88",,"0.88",
